text,label,prediction
Apparently he believes Mr. Buckley holds the key to the Democratic organization's acceptance of his choices for running mates without a struggle .,0,False
"In talks with Mr. Buckley last week in Washington , the Mayor apparently received the Bronx leader's assent to dropping Controller Lawrence E. Gerosa , who lives in the Bronx , from this year's ticket .",0,False
But Mr. Buckley seems to have assumed he would be given the right to pick Mr. Gerosa's successor .,0,False
Screvane and Beame hailed,0,False
"The Mayor declined in two interviews with reporters yesterday to confirm or deny the reports that he had decided to run and wanted Mr. Screvane , who lives in Queens , to replace Abe Stark , the incumbent , as the candidate for President of the City Council and Mr. Beame , who lives in Brooklyn , to replace Mr. Gerosa as the candidate for Controller .",0,True
The Mayor spoke yesterday at the United Irish Counties Feis on the Hunter College Campus in the Bronx .,0,False
"After his speech , reporters asked him about the report of his political intentions , published in yesterday's New York Times .",0,False
The Mayor said :,0,False
`` It didn't come from me .,0,False
"But as I have said before , if I announce my candidacy , I will have something definite to say about running mates '' .",0,False
"Boston , June 16",0,False
-- A wave of public resentment against corruption in government is rising in Massachusetts .,0,False
There is a tangible feeling in the air of revulsion toward politics .,0,False
The taxi driver taking the visitor from the airport remarks that politicians in the state are `` all the same '' .,0,False
"`` It's ' See Joe , see Jim ' '' , he says .",0,False
`` The hand is out '' .,0,False
"A political scientist writes of the growth of `` alienated voters '' , who `` believe that voting is useless because politicians or those who influence politicians are corrupt , selfish and beyond popular control .",0,False
"These voters view the political process as a secret conspiracy , the object of which is to plunder them '' .",0,False
"Corruption is hardly a recent development in the city and state that were widely identified as the locale of Edwin O'Connor's novel , `` The Last Hurrah '' .",0,False
